feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	p_value
28	15	proteomics_29	proteomics_16	random.realistic.proteomics	4.462363233161756e-17
28	16	proteomics_29	proteomics_17	random.realistic.proteomics	3.793338067257875e-236
28	17	proteomics_29	proteomics_18	random.realistic.proteomics	2.5141721228111656e-23
28	18	proteomics_29	proteomics_19	random.realistic.proteomics	4.876852837489805e-55
28	19	proteomics_29	proteomics_20	random.realistic.proteomics	2.5898555890472496e-46
28	20	proteomics_29	proteomics_21	random.realistic.proteomics	1.498120406677121e-30
28	21	proteomics_29	proteomics_22	random.realistic.proteomics	9.142927901547477e-27
28	22	proteomics_29	proteomics_23	random.realistic.proteomics	1.1400401105500313e-131
28	23	proteomics_29	proteomics_24	random.realistic.proteomics	2.2003283256175633e-36
28	24	proteomics_29	proteomics_25	random.realistic.proteomics	1.0727580216155394e-177
28	25	proteomics_29	proteomics_26	random.realistic.proteomics	0.0
28	26	proteomics_29	proteomics_27	random.realistic.proteomics	7.743961760606845e-19
28	27	proteomics_29	proteomics_28	random.realistic.proteomics	2.987420474106434e-38
28	28	proteomics_29	proteomics_29	random.realistic.proteomics	0.0
28	29	proteomics_29	proteomics_30	random.realistic.proteomics	4.456174817108394e-28
28	30	proteomics_29	proteomics_31	random.realistic.proteomics	2.368480917472127e-34
28	31	proteomics_29	proteomics_32	random.realistic.proteomics	3.636475103829118e-17
28	32	proteomics_29	proteomics_33	random.realistic.proteomics	7.902154055579439e-13
28	33	proteomics_29	proteomics_34	random.realistic.proteomics	1.075343376498248e-176
28	34	proteomics_29	proteomics_35	random.realistic.proteomics	1.0709994314993682e-15
28	35	proteomics_29	proteomics_36	random.realistic.proteomics	1.906735258688122e-64
28	36	proteomics_29	proteomics_37	random.realistic.proteomics	1.449897394527411e-45
28	37	proteomics_29	proteomics_38	random.realistic.proteomics	9.913075610580982e-274
28	38	proteomics_29	proteomics_39	random.realistic.proteomics	1.2196260601609125e-138
28	39	proteomics_29	proteomics_40	random.realistic.proteomics	1.5436188670417687e-54
28	40	proteomics_29	proteomics_41	random.realistic.proteomics	6.134449087379405e-185
28	41	proteomics_29	proteomics_42	random.realistic.proteomics	2.537126588812177e-32
28	42	proteomics_29	proteomics_43	random.realistic.proteomics	2.1859899134223078e-71
28	43	proteomics_29	proteomics_44	random.realistic.proteomics	0.0
28	44	proteomics_29	proteomics_45	random.realistic.proteomics	2.6993089118954045e-107
28	45	proteomics_29	proteomics_46	random.realistic.proteomics	2.396548483288503e-72
28	46	proteomics_29	proteomics_47	random.realistic.proteomics	4.370734935078713e-17
28	47	proteomics_29	proteomics_48	random.realistic.proteomics	0.0
28	48	proteomics_29	proteomics_49	random.realistic.proteomics	3.028839738853308e-31
28	49	proteomics_29	proteomics_50	random.realistic.proteomics	2.191698994089279e-47
28	50	proteomics_29	proteomics_51	random.realistic.proteomics	2.192781507426013e-34
28	51	proteomics_29	proteomics_52	random.realistic.proteomics	1.3026871678051638e-77
28	52	proteomics_29	proteomics_53	random.realistic.proteomics	6.285804189367896e-16
28	53	proteomics_29	proteomics_54	random.realistic.proteomics	8.363141217286963e-131
28	54	proteomics_29	proteomics_55	random.realistic.proteomics	2.3555154308771533e-18
28	55	proteomics_29	proteomics_56	random.realistic.proteomics	1.5444821126732283e-63
28	56	proteomics_29	proteomics_57	random.realistic.proteomics	3.948845235380006e-138
28	57	proteomics_29	proteomics_58	random.realistic.proteomics	2.815603439380667e-23
28	58	proteomics_29	proteomics_59	random.realistic.proteomics	6.224303935939723e-39
28	59	proteomics_29	proteomics_60	random.realistic.proteomics	2.6878854650148906e-27
28	60	proteomics_29	proteomics_61	random.realistic.proteomics	2.384043912218845e-24
28	61	proteomics_29	proteomics_62	random.realistic.proteomics	2.1632939416589876e-20
28	62	proteomics_29	proteomics_63	random.realistic.proteomics	9.963498185587388e-59
28	63	proteomics_29	proteomics_64	random.realistic.proteomics	1.720137477302682e-30
28	64	proteomics_29	proteomics_65	random.realistic.proteomics	6.175046355695303e-29
28	65	proteomics_29	proteomics_66	random.realistic.proteomics	3.581615016264267e-165
28	66	proteomics_29	proteomics_67	random.realistic.proteomics	1.2734242839082447e-206
28	67	proteomics_29	proteomics_68	random.realistic.proteomics	1.4154647706528988e-98
28	68	proteomics_29	proteomics_69	random.realistic.proteomics	7.168933819692556e-26
28	69	proteomics_29	proteomics_70	random.realistic.proteomics	2.669739984747476e-250
28	70	proteomics_29	proteomics_71	random.realistic.proteomics	1.7874898662287024e-32
28	71	proteomics_29	proteomics_72	random.realistic.proteomics	2.0309577963390144e-22
28	72	proteomics_29	proteomics_73	random.realistic.proteomics	5.623513504403676e-84
28	73	proteomics_29	proteomics_74	random.realistic.proteomics	4.4959854395449565e-30
28	74	proteomics_29	proteomics_75	random.realistic.proteomics	7.717218459989273e-18
28	75	proteomics_29	proteomics_76	random.realistic.proteomics	4.619186990089687e-111
28	76	proteomics_29	proteomics_77	random.realistic.proteomics	1.4141632847517544e-41
28	77	proteomics_29	proteomics_78	random.realistic.proteomics	2.822917891149745e-115
28	78	proteomics_29	proteomics_79	random.realistic.proteomics	1.1045742852766335e-37
28	79	proteomics_29	proteomics_80	random.realistic.proteomics	4.631428532439247e-15
28	80	proteomics_29	proteomics_81	random.realistic.proteomics	2.9531161767428603e-71
28	81	proteomics_29	proteomics_82	random.realistic.proteomics	2.4143279499693355e-35
28	82	proteomics_29	proteomics_83	random.realistic.proteomics	1.4833662847070468e-21
28	83	proteomics_29	proteomics_84	random.realistic.proteomics	2.4200921678140556e-174
28	84	proteomics_29	proteomics_85	random.realistic.proteomics	0.0
28	85	proteomics_29	proteomics_86	random.realistic.proteomics	9.611658356644288e-19
28	86	proteomics_29	proteomics_87	random.realistic.proteomics	3.1665632590367327e-49
28	87	proteomics_29	proteomics_88	random.realistic.proteomics	3.7649611320155307e-31
28	88	proteomics_29	proteomics_89	random.realistic.proteomics	1.2403149285325096e-134
28	89	proteomics_29	proteomics_90	random.realistic.proteomics	4.336928466421984e-57
28	90	proteomics_29	proteomics_91	random.realistic.proteomics	1.0070127745892396e-185
28	91	proteomics_29	proteomics_92	random.realistic.proteomics	7.339781418505738e-163
28	92	proteomics_29	proteomics_93	random.realistic.proteomics	2.0458390282397784e-26
28	93	proteomics_29	proteomics_94	random.realistic.proteomics	1.1552906140956057e-64
28	94	proteomics_29	proteomics_95	random.realistic.proteomics	5.867927433967545e-110
28	95	proteomics_29	proteomics_96	random.realistic.proteomics	2.3106076965299588e-66
28	96	proteomics_29	proteomics_97	random.realistic.proteomics	4.239285984454042e-35
28	97	proteomics_29	proteomics_98	random.realistic.proteomics	9.72460291522834e-96
28	98	proteomics_29	proteomics_99	random.realistic.proteomics	9.922068967093208e-32
28	99	proteomics_29	proteomics_100	random.realistic.proteomics	5.20763421500373e-239
28	100	proteomics_29	metagenomics_1	random.realistic.metagenomics	4.2123838179960226e-88
28	101	proteomics_29	metagenomics_2	random.realistic.metagenomics	6.2257187252824265e-21
28	102	proteomics_29	metagenomics_3	random.realistic.metagenomics	6.95028143583758e-86
28	103	proteomics_29	metagenomics_4	random.realistic.metagenomics	1.9008496960091016e-25
28	104	proteomics_29	metagenomics_5	random.realistic.metagenomics	3.1100539098373757e-18
28	105	proteomics_29	metagenomics_6	random.realistic.metagenomics	8.222697924856808e-34
28	106	proteomics_29	metagenomics_7	random.realistic.metagenomics	1.8179754618900345e-08
28	107	proteomics_29	metagenomics_8	random.realistic.metagenomics	3.1218949539819796e-29
28	108	proteomics_29	metagenomics_9	random.realistic.metagenomics	2.468641095050044e-34
28	109	proteomics_29	metagenomics_10	random.realistic.metagenomics	4.6888852315012393e-23
28	110	proteomics_29	metagenomics_11	random.realistic.metagenomics	1.1139654137321602e-64
28	111	proteomics_29	metagenomics_12	random.realistic.metagenomics	0.0
28	112	proteomics_29	metagenomics_13	random.realistic.metagenomics	7.928280430393108e-14
28	113	proteomics_29	metagenomics_14	random.realistic.metagenomics	1.2908443208067818e-35
28	114	proteomics_29	metagenomics_15	random.realistic.metagenomics	5.963266756906262e-118
28	115	proteomics_29	metagenomics_16	random.realistic.metagenomics	1.0995992609547979e-60
28	116	proteomics_29	metagenomics_17	random.realistic.metagenomics	1.0647681989358133e-38
28	117	proteomics_29	metagenomics_18	random.realistic.metagenomics	1.4878017675692996e-32
28	118	proteomics_29	metagenomics_19	random.realistic.metagenomics	2.3420414740194125e-40
28	119	proteomics_29	metagenomics_20	random.realistic.metagenomics	1.5001620088691056e-20
28	120	proteomics_29	metagenomics_21	random.realistic.metagenomics	3.437107587784841e-27
28	121	proteomics_29	metagenomics_22	random.realistic.metagenomics	1.0301566083246778e-68
28	122	proteomics_29	metagenomics_23	random.realistic.metagenomics	3.313281547688935e-168
28	123	proteomics_29	metagenomics_24	random.realistic.metagenomics	0.0
28	124	proteomics_29	metagenomics_25	random.realistic.metagenomics	0.0
28	125	proteomics_29	metagenomics_26	random.realistic.metagenomics	1.0797632797914647e-21
28	126	proteomics_29	metagenomics_27	random.realistic.metagenomics	1.876795810897558e-33
28	127	proteomics_29	metagenomics_28	random.realistic.metagenomics	3.222248457052868e-30
28	128	proteomics_29	metagenomics_29	random.realistic.metagenomics	4.3883129114059656e-85
28	129	proteomics_29	metagenomics_30	random.realistic.metagenomics	2.488049377204616e-21
28	130	proteomics_29	metagenomics_31	random.realistic.metagenomics	2.5785129644084582e-58
28	131	proteomics_29	metagenomics_32	random.realistic.metagenomics	3.475525307070693e-22
28	132	proteomics_29	metagenomics_33	random.realistic.metagenomics	2.429348151583789e-103
28	133	proteomics_29	metagenomics_34	random.realistic.metagenomics	6.201620495591497e-24
28	134	proteomics_29	metagenomics_35	random.realistic.metagenomics	5.384525615838768e-19
28	135	proteomics_29	metagenomics_36	random.realistic.metagenomics	5.63564816098101e-11
28	136	proteomics_29	metagenomics_37	random.realistic.metagenomics	8.993811100344712e-39
28	137	proteomics_29	metagenomics_38	random.realistic.metagenomics	5.403367824349757e-32
28	138	proteomics_29	metagenomics_39	random.realistic.metagenomics	4.1555253437803497e-29
28	139	proteomics_29	metagenomics_40	random.realistic.metagenomics	2.0282557468937352e-56
28	140	proteomics_29	metagenomics_41	random.realistic.metagenomics	3.0279090945243014e-40
28	141	proteomics_29	metagenomics_42	random.realistic.metagenomics	1.950868390166194e-33
28	142	proteomics_29	metagenomics_43	random.realistic.metagenomics	9.857773825835647e-40
28	143	proteomics_29	metagenomics_44	random.realistic.metagenomics	1.7193024732093503e-31
28	144	proteomics_29	metagenomics_45	random.realistic.metagenomics	1.746404181563152e-26
28	145	proteomics_29	metagenomics_46	random.realistic.metagenomics	3.197087883589769e-55
28	146	proteomics_29	metagenomics_47	random.realistic.metagenomics	0.0
28	147	proteomics_29	metagenomics_48	random.realistic.metagenomics	1.3638039302638617e-39
28	148	proteomics_29	metagenomics_49	random.realistic.metagenomics	7.954963036889176e-32
28	149	proteomics_29	metagenomics_50	random.realistic.metagenomics	7.281497684162487e-198
29	0	proteomics_30	proteomics_1	random.realistic.proteomics	5.4428640487919154e-148
29	1	proteomics_30	proteomics_2	random.realistic.proteomics	1.2033153003607902e-203
29	2	proteomics_30	proteomics_3	random.realistic.proteomics	1.5202633958172672e-162
29	3	proteomics_30	proteomics_4	random.realistic.proteomics	0.0
29	4	proteomics_30	proteomics_5	random.realistic.proteomics	4.054222420617971e-138
29	5	proteomics_30	proteomics_6	random.realistic.proteomics	2.8148216527480855e-130
29	6	proteomics_30	proteomics_7	random.realistic.proteomics	9.079492494820519e-85
29	7	proteomics_30	proteomics_8	random.realistic.proteomics	3.287416852884074e-237
29	8	proteomics_30	proteomics_9	random.realistic.proteomics	2.0137888276520012e-172
29	9	proteomics_30	proteomics_10	random.realistic.proteomics	1.72810343130461e-89
29	10	proteomics_30	proteomics_11	random.realistic.proteomics	9.580861365709523e-226
29	11	proteomics_30	proteomics_12	random.realistic.proteomics	1.1663513901204823e-96
29	12	proteomics_30	proteomics_13	random.realistic.proteomics	2.6985224490908595e-126
29	13	proteomics_30	proteomics_14	random.realistic.proteomics	1.897707429613512e-160
29	14	proteomics_30	proteomics_15	random.realistic.proteomics	4.760741926957098e-69
29	15	proteomics_30	proteomics_16	random.realistic.proteomics	1.3786668879163461e-111
29	16	proteomics_30	proteomics_17	random.realistic.proteomics	3.1397229926121623e-296
29	17	proteomics_30	proteomics_18	random.realistic.proteomics	2.1768370739810587e-210
29	18	proteomics_30	proteomics_19	random.realistic.proteomics	0.0
29	19	proteomics_30	proteomics_20	random.realistic.proteomics	3.1202742863653587e-121
29	20	proteomics_30	proteomics_21	random.realistic.proteomics	1.3490627339449805e-86
29	21	proteomics_30	proteomics_22	random.realistic.proteomics	3.501851175770174e-146
29	22	proteomics_30	proteomics_23	random.realistic.proteomics	1.0357070454806178e-105
29	23	proteomics_30	proteomics_24	random.realistic.proteomics	1.4096891713290333e-103
29	24	proteomics_30	proteomics_25	random.realistic.proteomics	7.0316844960226e-83
29	25	proteomics_30	proteomics_26	random.realistic.proteomics	3.658738624296494e-126
29	26	proteomics_30	proteomics_27	random.realistic.proteomics	0.0
29	27	proteomics_30	proteomics_28	random.realistic.proteomics	4.312339080705982e-181
29	28	proteomics_30	proteomics_29	random.realistic.proteomics	2.3521020264546786e-98
29	29	proteomics_30	proteomics_30	random.realistic.proteomics	0.0
29	30	proteomics_30	proteomics_31	random.realistic.proteomics	1.0424723060139595e-276
29	31	proteomics_30	proteomics_32	random.realistic.proteomics	0.0
29	32	proteomics_30	proteomics_33	random.realistic.proteomics	3.2121122557908413e-288
29	33	proteomics_30	proteomics_34	random.realistic.proteomics	6.6501336727569014e-71
29	34	proteomics_30	proteomics_35	random.realistic.proteomics	1.211670860321786e-146
29	35	proteomics_30	proteomics_36	random.realistic.proteomics	7.283397892120574e-126
29	36	proteomics_30	proteomics_37	random.realistic.proteomics	0.0
29	37	proteomics_30	proteomics_38	random.realistic.proteomics	1.69171275275005e-169
29	38	proteomics_30	proteomics_39	random.realistic.proteomics	0.0
29	39	proteomics_30	proteomics_40	random.realistic.proteomics	1.6780325663379413e-138
29	40	proteomics_30	proteomics_41	random.realistic.proteomics	5.781957558372109e-156
29	41	proteomics_30	proteomics_42	random.realistic.proteomics	1.674128472860536e-154
29	42	proteomics_30	proteomics_43	random.realistic.proteomics	1.162495166192677e-221
29	43	proteomics_30	proteomics_44	random.realistic.proteomics	2.199778511226515e-120
29	44	proteomics_30	proteomics_45	random.realistic.proteomics	6.7335564609070805e-164
29	45	proteomics_30	proteomics_46	random.realistic.proteomics	0.0
29	46	proteomics_30	proteomics_47	random.realistic.proteomics	1.994483572877926e-173
29	47	proteomics_30	proteomics_48	random.realistic.proteomics	1.9843832845377095e-90
29	48	proteomics_30	proteomics_49	random.realistic.proteomics	1.906754568872001e-54
29	49	proteomics_30	proteomics_50	random.realistic.proteomics	7.764980562833734e-131
29	50	proteomics_30	proteomics_51	random.realistic.proteomics	1.8172954819634472e-101
29	51	proteomics_30	proteomics_52	random.realistic.proteomics	1.1345284412699473e-92
29	52	proteomics_30	proteomics_53	random.realistic.proteomics	1.6170251771916544e-178
