sample	random.continuous_basic.proteomics	random.continuous_basic.metagenomics
4705	0.7237642	0.7740238
4706	0.62536156	0.5992497
4707	0.6598325	0.5305243
4708	0.35727805	0.3518873
4709	0.6740643	0.93093723
4710	0.031420693	0.6141086
4711	0.62851644	0.3495895
4712	0.7733845	0.67827415
4713	0.44937065	0.6645145
4714	0.70384246	0.82836664
4715	-0.68769	0.76543945
4716	0.4263371	0.7836942
4717	0.7052698	0.28323135
4718	0.37670174	0.4173914
4719	0.64470446	0.6944302
4720	0.75714433	0.6829724
4721	0.20820129	0.6855511
4722	0.77390105	0.63983047
4723	-0.23574953	0.8663986
4724	0.77405685	0.705417
4725	0.83117026	0.7066995
4726	0.67728066	0.6438509
4727	0.66218364	0.92653126
4728	0.5799318	0.8929979
4729	0.72011274	0.32282856
4730	0.6281731	0.634803
4731	0.5675664	0.20930535
4732	0.10380552	0.65882635
4733	0.57850754	0.4660732
4734	0.69874275	0.80574054
4735	0.66028166	0.6564048
4736	0.8467255	0.6207859
4737	0.5033934	-0.28335723
4738	0.67229015	0.7493732
4739	0.49398193	0.6902275
4740	-0.040680792	0.84614134
4741	0.9010247	0.25165212
4742	0.9255494	0.92851555
4743	0.7269713	0.59982866
4744	0.77305895	0.8383038
4745	0.94360435	0.74570966
4746	0.8140704	-0.025927136
4747	0.73907524	0.66589296
4748	0.113580726	0.30657983
4749	0.20667568	0.9048757
4750	0.57579356	0.79970866
4751	0.5485794	0.71198624
4752	0.36066428	0.8355375
4753	0.966327	0.6974831
4754	0.7895711	0.37424648
4755	0.9253595	0.3970285
4756	0.4010659	0.25281054
4757	0.8464646	0.61445135
4758	0.5786205	0.74191827
4759	0.42442182	0.8278509
4760	0.5003192	0.642707
4761	0.8698516	0.8351444
4762	0.39500254	0.9139474
4763	0.40888786	0.79220915
4764	0.83042824	0.827177
4765	0.79907966	0.68829817
4766	0.66393197	0.75006634
4767	0.8707027	0.59210265
4768	0.26627666	0.9359351
4769	0.68049985	0.7672881
4770	0.5006893	0.68130386
4771	0.217252	0.9002768
4772	0.4597666	0.7792617
4773	0.9152265	0.8901517
4774	0.94413316	0.89173627
4775	0.8497914	0.5310383
4776	0.78811014	0.45917314
4777	0.49151662	0.1356989
4778	0.9370124	0.8704567
4779	0.68966824	0.58802277
4780	0.48043647	0.7060434
4781	0.13368201	0.81530154
4782	0.4496035	0.499707
4783	-0.53233093	0.4716784
4784	0.31777808	0.85421103
4785	0.45289642	0.74866134
4786	0.5968811	0.5183501
4787	0.92229086	0.5592096
4788	0.0892225	0.878556
4789	0.5694503	0.7170273
4790	0.8042903	0.72951514
4791	0.61841065	0.62788475
4792	0.66751194	0.59910864
4793	0.6362472	0.6562616
4794	0.7322816	0.8945207
4795	0.86258364	0.69508237
4796	0.57575387	0.8466019
4797	0.4109235	0.6436302
4798	0.85171187	0.90223354
4799	0.7187103	0.75382453
4800	0.69389063	0.9198526
4801	-0.0436103	0.55973506
4802	0.46357825	0.8374354
4803	0.5314766	0.86420393
4804	0.6098113	0.6087032
4805	-0.49458575	0.68847424
4806	0.19473189	0.3968981
4807	0.6513843	0.547622
4808	0.21940057	0.7820208
4809	0.13446414	0.4118468
4810	0.29039222	0.76007444
4811	0.2391443	0.8134481
4812	0.4503901	0.6395662
4813	0.43798536	0.44241127
4814	0.4873899	0.3534431
4815	0.29079795	0.7982752
4816	0.45815867	0.84317845
4817	0.3207592	0.72745764
4818	0.9155256	0.82080954
4819	0.49385217	0.6887413
4820	0.331941	0.86657405
4821	0.6514669	0.87334013
4822	0.46398437	0.18891777
4823	0.012267236	0.42029563
4824	0.8572402	0.686025
4825	0.7093179	0.54465926
4826	0.5575675	0.71470535
4827	0.6923069	0.39338621
4828	0.5935285	0.79224557
4829	0.46656683	0.8201961
4830	0.8009274	0.6692761
4831	0.6492867	0.8275941
4832	0.6612754	0.7391875
4833	0.02204905	0.6516701
4834	0.035069995	0.44167298
4835	0.7169614	0.9730062
4836	0.84998953	0.50225544
4837	0.613422	0.80186254
4838	-0.44384828	0.8060689
4839	0.5739313	0.75463945
4840	0.44106343	0.5711316
4841	0.16274713	0.30781117
4842	0.35400367	0.444083
4843	-0.08900782	0.19466159
4844	0.5374202	0.7627784
4845	0.33888483	0.6512404
4846	-0.115846045	0.72177017
4847	0.9203725	0.91851693
4848	0.9190818	0.903713
4849	0.2439438	0.36430246
4850	0.34421247	0.8248747
4851	-0.3591289	0.7342447
4852	0.21547519	0.7106506
4853	0.5285655	0.8365462
4854	0.51553303	0.643064
4855	0.6714956	0.8158441
4856	0.5001891	0.91820586
4857	0.5837365	0.95372
4858	0.1384092	0.77160347
4859	-0.34085983	0.85521364
4860	0.5551391	0.22777276
4861	0.966805	0.9175644
4862	0.62793344	0.47668406
4863	0.21502367	0.6530988
4864	0.75216645	0.50023305
4865	0.6599422	0.44263375
4866	0.647052	0.7689019
4867	0.71993315	0.3064016
4868	0.67335296	0.8363623
4869	0.4408541	0.6194996
4870	0.72631526	0.6536229
4871	0.70013136	0.75608855
4872	0.5593853	0.8728866
4873	0.34370834	0.41559657
4874	0.570996	0.86391044
4875	0.07013937	0.8797048
4876	0.46058333	0.5963375
4877	0.77981704	0.3836372
4878	0.45898867	0.72288835
4879	-0.5296966	0.47468495
4880	0.43570396	0.33821788
4881	0.78482133	0.33958912
4882	0.5967723	0.07976224
4883	0.42709613	0.4939402
4884	-0.21726672	0.5831654
4885	0.6325106	0.5678291
4886	0.14011271	0.79951465
4887	0.43915376	0.6905839
4888	0.6834235	0.79377496
4889	0.07417307	0.9598709
4890	0.18380941	0.4075228
4891	0.09667328	0.45829383
4892	-0.25643456	0.72818285
4893	0.5767877	0.7796526
4894	0.9082699	0.62075937
4895	0.6653997	0.8161797
4896	0.95826066	0.57337785
4897	0.68872714	0.745228
4898	0.789696	0.6356545
4899	0.6934792	0.79850924
4900	0.6809956	0.79764825
4901	0.082769625	0.5794754
4902	0.8365799	0.5978893
4903	0.81733525	0.5310452
4904	0.8816984	0.6897905
4905	0.49997932	0.67992556
4906	0.38207495	-0.18196326
4907	0.5969833	0.48698914
4908	0.42261147	0.76771384
4909	0.51705444	0.47116318
4910	0.0142375855	0.60952896
4911	0.5753842	0.89322513
4912	0.9076033	0.6680219
4913	0.70158195	0.9050571
4914	0.56666213	0.56493616
4915	-0.34436232	0.7692111
4916	0.44376004	0.76559323
4917	0.8786335	0.74914813
4918	-0.50040627	0.63195884
4919	0.162112	0.3612246
4920	0.5069035	0.843065
4921	0.4703043	0.65500706
4922	0.44859517	0.8576228
4923	-0.2551508	0.68568075
4924	0.05053039	0.41274285
4925	-0.050432127	-0.009140949
4926	0.81300926	0.3702624
4927	0.43343154	0.61678964
4928	0.90538687	0.27691635
4929	0.43237635	0.7506964
4930	-0.6607442	0.7830561
4931	0.7258092	-0.27074578
4932	0.7010659	0.7749351
4933	0.37179312	0.30517584
4934	-0.27605855	0.7802629
4935	0.9201839	0.7133535
4936	0.22485061	0.850297
4937	0.43100652	0.8613714
4938	0.56520647	0.65720874
4939	0.25327367	0.70167726
4940	0.4878402	0.73730606
4941	0.91708165	0.3050586
4942	0.49329546	0.44301483
4943	0.9018886	0.85714644
4944	0.7082716	0.1406517
4945	0.5778484	0.80242455
4946	0.98400563	0.7330576
4947	0.53546065	0.67982286
4948	0.33697513	0.72726804
4949	0.69238764	0.26335528
4950	0.8507014	0.8618819
4951	0.26767027	0.8719385
4952	0.8523493	0.43181667
4953	0.6536164	0.6670078
4954	0.66919285	0.89864784
4955	0.525389	0.75131154
4956	0.76809543	0.9110094
4957	0.7778766	0.68166286
4958	0.8070454	0.81478775
4959	0.6948683	0.6817299
4960	0.88538533	0.78236216
4961	0.71229315	0.3199638
4962	0.54895836	0.7676986
4963	0.04893526	0.119276695
4964	0.52130747	0.78041065
4965	0.34061137	0.6448165
4966	0.1459273	0.8702259
4967	0.57790357	0.6944834
4968	0.74544024	0.74756926
4969	0.74759996	0.92335343
4970	0.46566078	0.8268305
4971	0.732052	0.7294949
4972	0.57639104	0.88827264
4973	0.3692648	0.39766085
4974	0.6749993	0.8457757
4975	0.7903232	0.7500706
4976	-0.33618453	0.5600901
4977	0.88280004	0.73939866
4978	0.6834419	0.4511945
4979	0.9640993	0.58656573
4980	0.65717596	0.7113926
4981	-0.11795252	0.5482265
4982	0.7899366	0.4221633
4983	0.77355766	0.90696096
4984	0.7451823	0.37868217
4985	0.5847213	0.09109537
4986	0.90606153	0.8767904
4987	0.3769094	0.7903489
4988	0.5075612	0.5856518
4989	0.65896034	0.29193667
4990	0.34448808	0.617949
4991	0.547664	0.6371106
4992	0.538508	0.5646914
4993	0.728057	0.7976412
4994	0.7838666	0.7922984
4995	0.352572	0.6585276
4996	0.63698184	0.7592057
4997	0.74763614	0.72785103
4998	0.44745585	0.36191103
4999	0.24951942	0.87725234
5000	0.59108067	0.6923125
